scene,ped_id,start_idx,end_idx,start_frame,end_frame,window_size
students003,87.0,24,43,960.0,1150.0,20
students003,87.0,25,44,970.0,1160.0,20
students003,87.0,26,45,980.0,1170.0,20
students003,87.0,27,46,990.0,1180.0,20
students003,87.0,28,47,1000.0,1190.0,20
students003,87.0,29,48,1010.0,1200.0,20
students003,87.0,30,49,1020.0,1210.0,20
students003,87.0,31,50,1030.0,1220.0,20
students003,87.0,32,51,1040.0,1230.0,20
students003,87.0,33,52,1050.0,1240.0,20
students003,87.0,34,53,1060.0,1250.0,20
students003,87.0,35,54,1070.0,1260.0,20
students003,87.0,36,55,1080.0,1270.0,20
students003,87.0,37,56,1090.0,1280.0,20
students003,87.0,38,57,1100.0,1290.0,20
students003,87.0,39,58,1110.0,1300.0,20
students003,87.0,40,59,1120.0,1310.0,20
students003,87.0,41,60,1130.0,1320.0,20
students003,88.0,0,19,780.0,970.0,20
students003,88.0,1,20,790.0,980.0,20
students003,88.0,2,21,800.0,990.0,20
students003,88.0,3,22,810.0,1000.0,20
students003,88.0,4,23,820.0,1010.0,20
students003,88.0,5,24,830.0,1020.0,20
students003,88.0,6,25,840.0,1030.0,20
students003,88.0,7,26,850.0,1040.0,20
students003,88.0,8,27,860.0,1050.0,20
students003,88.0,9,28,870.0,1060.0,20
students003,89.0,0,19,850.0,1040.0,20
students003,89.0,1,20,860.0,1050.0,20
students003,89.0,2,21,870.0,1060.0,20
students003,89.0,3,22,880.0,1070.0,20
students003,89.0,4,23,890.0,1080.0,20
students003,89.0,5,24,900.0,1090.0,20
students003,89.0,6,25,910.0,1100.0,20
students003,89.0,7,26,920.0,1110.0,20
students003,89.0,8,27,930.0,1120.0,20
students003,89.0,9,28,940.0,1130.0,20
students003,89.0,10,29,950.0,1140.0,20
students003,89.0,11,30,960.0,1150.0,20
students003,89.0,12,31,970.0,1160.0,20
students003,89.0,13,32,980.0,1170.0,20
students003,89.0,14,33,990.0,1180.0,20
students003,89.0,15,34,1000.0,1190.0,20
students003,89.0,16,35,1010.0,1200.0,20
students003,89.0,17,36,1020.0,1210.0,20
students003,89.0,18,37,1030.0,1220.0,20
students003,89.0,19,38,1040.0,1230.0,20
students003,89.0,20,39,1050.0,1240.0,20
students003,89.0,21,40,1060.0,1250.0,20
students003,89.0,22,41,1070.0,1260.0,20
students003,89.0,23,42,1080.0,1270.0,20
students003,89.0,24,43,1090.0,1280.0,20
students003,89.0,25,44,1100.0,1290.0,20
students003,89.0,26,45,1110.0,1300.0,20
students003,89.0,27,46,1120.0,1310.0,20
students003,89.0,28,47,1130.0,1320.0,20
students003,90.0,0,19,860.0,1050.0,20
students003,90.0,1,20,870.0,1060.0,20
students003,90.0,2,21,880.0,1070.0,20
students003,90.0,3,22,890.0,1080.0,20
students003,90.0,4,23,900.0,1090.0,20
students003,90.0,5,24,910.0,1100.0,20
students003,90.0,6,25,920.0,1110.0,20
students003,90.0,7,26,930.0,1120.0,20
students003,90.0,8,27,940.0,1130.0,20
students003,90.0,9,28,950.0,1140.0,20
students003,90.0,10,29,960.0,1150.0,20
students003,90.0,11,30,970.0,1160.0,20
students003,90.0,12,31,980.0,1170.0,20
students003,90.0,13,32,990.0,1180.0,20
students003,90.0,14,33,1000.0,1190.0,20
students003,90.0,15,34,1010.0,1200.0,20
students003,90.0,16,35,1020.0,1210.0,20
students003,90.0,17,36,1030.0,1220.0,20
students003,90.0,18,37,1040.0,1230.0,20
students003,90.0,19,38,1050.0,1240.0,20
students003,90.0,20,39,1060.0,1250.0,20
students003,90.0,21,40,1070.0,1260.0,20
students003,90.0,22,41,1080.0,1270.0,20
students003,90.0,23,42,1090.0,1280.0,20
students003,90.0,24,43,1100.0,1290.0,20
students003,90.0,25,44,1110.0,1300.0,20
students003,90.0,26,45,1120.0,1310.0,20
students003,90.0,27,46,1130.0,1320.0,20
students003,90.0,28,47,1140.0,1330.0,20
students003,90.0,29,48,1150.0,1340.0,20
students003,91.0,0,19,880.0,1070.0,20
students003,91.0,1,20,890.0,1080.0,20
students003,91.0,2,21,900.0,1090.0,20
students003,91.0,3,22,910.0,1100.0,20
students003,91.0,4,23,920.0,1110.0,20
students003,91.0,5,24,930.0,1120.0,20
students003,91.0,6,25,940.0,1130.0,20
students003,91.0,7,26,950.0,1140.0,20
students003,91.0,8,27,960.0,1150.0,20
students003,91.0,9,28,970.0,1160.0,20
students003,91.0,10,29,980.0,1170.0,20
students003,91.0,11,30,990.0,1180.0,20
students003,91.0,12,31,1000.0,1190.0,20
students003,91.0,13,32,1010.0,1200.0,20
students003,91.0,14,33,1020.0,1210.0,20
students003,91.0,15,34,1030.0,1220.0,20
students003,91.0,16,35,1040.0,1230.0,20
students003,91.0,17,36,1050.0,1240.0,20
students003,91.0,18,37,1060.0,1250.0,20
students003,91.0,19,38,1070.0,1260.0,20
students003,92.0,0,19,920.0,1110.0,20
students003,92.0,1,20,930.0,1120.0,20
students003,92.0,2,21,940.0,1130.0,20
students003,92.0,3,22,950.0,1140.0,20
students003,92.0,4,23,960.0,1150.0,20
students003,92.0,5,24,970.0,1160.0,20
students003,92.0,6,25,980.0,1170.0,20
students003,92.0,7,26,990.0,1180.0,20
students003,92.0,8,27,1000.0,1190.0,20
students003,92.0,9,28,1010.0,1200.0,20
students003,92.0,10,29,1020.0,1210.0,20
students003,92.0,11,30,1030.0,1220.0,20
students003,92.0,12,31,1040.0,1230.0,20
students003,92.0,13,32,1050.0,1240.0,20
students003,92.0,14,33,1060.0,1250.0,20
students003,92.0,15,34,1070.0,1260.0,20
students003,92.0,16,35,1080.0,1270.0,20
students003,92.0,17,36,1090.0,1280.0,20
students003,92.0,18,37,1100.0,1290.0,20
students003,92.0,19,38,1110.0,1300.0,20
students003,92.0,20,39,1120.0,1310.0,20
students003,92.0,21,40,1130.0,1320.0,20
students003,93.0,0,19,950.0,1140.0,20
students003,93.0,1,20,960.0,1150.0,20
students003,93.0,2,21,970.0,1160.0,20
students003,93.0,3,22,980.0,1170.0,20
students003,93.0,4,23,990.0,1180.0,20
students003,93.0,5,24,1000.0,1190.0,20
students003,93.0,6,25,1010.0,1200.0,20
students003,93.0,7,26,1020.0,1210.0,20
students003,93.0,8,27,1030.0,1220.0,20
students003,93.0,9,28,1040.0,1230.0,20
students003,93.0,10,29,1050.0,1240.0,20
students003,93.0,11,30,1060.0,1250.0,20
students003,93.0,12,31,1070.0,1260.0,20
students003,93.0,13,32,1080.0,1270.0,20
students003,93.0,14,33,1090.0,1280.0,20
students003,93.0,15,34,1100.0,1290.0,20
students003,93.0,16,35,1110.0,1300.0,20
students003,93.0,17,36,1120.0,1310.0,20
students003,93.0,18,37,1130.0,1320.0,20
students003,93.0,19,38,1140.0,1330.0,20
students003,93.0,20,39,1150.0,1340.0,20
students003,93.0,21,40,1160.0,1350.0,20
students003,93.0,22,41,1170.0,1360.0,20
students003,93.0,23,42,1180.0,1370.0,20
students003,93.0,24,43,1190.0,1380.0,20
students003,93.0,25,44,1200.0,1390.0,20
students003,93.0,26,45,1210.0,1400.0,20
students003,93.0,27,46,1220.0,1410.0,20
students003,93.0,28,47,1230.0,1420.0,20
students003,94.0,0,19,980.0,1170.0,20
students003,94.0,1,20,990.0,1180.0,20
students003,94.0,2,21,1000.0,1190.0,20
students003,94.0,3,22,1010.0,1200.0,20
students003,94.0,4,23,1020.0,1210.0,20
students003,94.0,5,24,1030.0,1220.0,20
students003,94.0,6,25,1040.0,1230.0,20
students003,94.0,7,26,1050.0,1240.0,20
students003,94.0,8,27,1060.0,1250.0,20
students003,94.0,9,28,1070.0,1260.0,20
students003,94.0,10,29,1080.0,1270.0,20
students003,94.0,11,30,1090.0,1280.0,20
students003,94.0,12,31,1100.0,1290.0,20
students003,94.0,13,32,1110.0,1300.0,20
students003,94.0,14,33,1120.0,1310.0,20
students003,94.0,15,34,1130.0,1320.0,20
students003,94.0,16,35,1140.0,1330.0,20
students003,94.0,17,36,1150.0,1340.0,20
students003,95.0,0,19,980.0,1170.0,20
students003,95.0,1,20,990.0,1180.0,20
students003,95.0,2,21,1000.0,1190.0,20
students003,95.0,3,22,1010.0,1200.0,20
students003,95.0,4,23,1020.0,1210.0,20
students003,95.0,5,24,1030.0,1220.0,20
students003,95.0,6,25,1040.0,1230.0,20
students003,95.0,7,26,1050.0,1240.0,20
students003,95.0,8,27,1060.0,1250.0,20
students003,95.0,9,28,1070.0,1260.0,20
students003,95.0,10,29,1080.0,1270.0,20
students003,95.0,11,30,1090.0,1280.0,20
students003,95.0,12,31,1100.0,1290.0,20
students003,95.0,13,32,1110.0,1300.0,20
students003,95.0,14,33,1120.0,1310.0,20
students003,95.0,15,34,1130.0,1320.0,20
students003,95.0,16,35,1140.0,1330.0,20
students003,95.0,17,36,1150.0,1340.0,20
students003,95.0,18,37,1160.0,1350.0,20
students003,95.0,19,38,1170.0,1360.0,20
students003,96.0,0,19,1110.0,1300.0,20
students003,96.0,1,20,1120.0,1310.0,20
students003,96.0,2,21,1130.0,1320.0,20
students003,96.0,3,22,1140.0,1330.0,20
students003,96.0,4,23,1150.0,1340.0,20
students003,96.0,5,24,1160.0,1350.0,20
students003,96.0,6,25,1170.0,1360.0,20
students003,96.0,7,26,1180.0,1370.0,20
students003,96.0,8,27,1190.0,1380.0,20
students003,96.0,9,28,1200.0,1390.0,20
students003,96.0,10,29,1210.0,1400.0,20
students003,96.0,11,30,1220.0,1410.0,20
students003,96.0,12,31,1230.0,1420.0,20
students003,96.0,13,32,1240.0,1430.0,20
students003,96.0,14,33,1250.0,1440.0,20
students003,96.0,15,34,1260.0,1450.0,20
students003,96.0,16,35,1270.0,1460.0,20
students003,96.0,17,36,1280.0,1470.0,20
students003,96.0,18,37,1290.0,1480.0,20
students003,96.0,19,38,1300.0,1490.0,20
students003,96.0,20,39,1310.0,1500.0,20
students003,96.0,21,40,1320.0,1510.0,20
students003,96.0,22,41,1330.0,1520.0,20
students003,96.0,23,42,1340.0,1530.0,20
students003,96.0,24,43,1350.0,1540.0,20
students003,96.0,25,44,1360.0,1550.0,20
students003,96.0,26,45,1370.0,1560.0,20
students003,96.0,27,46,1380.0,1570.0,20
students003,96.0,28,47,1390.0,1580.0,20
students003,97.0,0,19,1250.0,1440.0,20
students003,97.0,1,20,1260.0,1450.0,20
students003,97.0,2,21,1270.0,1460.0,20
students003,97.0,3,22,1280.0,1470.0,20
students003,97.0,4,23,1290.0,1480.0,20
students003,97.0,5,24,1300.0,1490.0,20
students003,97.0,6,25,1310.0,1500.0,20
students003,98.0,0,19,1260.0,1450.0,20
students003,98.0,1,20,1270.0,1460.0,20
students003,98.0,2,21,1280.0,1470.0,20
students003,98.0,3,22,1290.0,1480.0,20
students003,98.0,4,23,1300.0,1490.0,20
students003,98.0,5,24,1310.0,1500.0,20
students003,98.0,6,25,1320.0,1510.0,20
students003,98.0,7,26,1330.0,1520.0,20
students003,98.0,8,27,1340.0,1530.0,20
students003,98.0,9,28,1350.0,1540.0,20
students003,98.0,10,29,1360.0,1550.0,20
students003,98.0,11,30,1370.0,1560.0,20
students003,98.0,12,31,1380.0,1570.0,20
students003,98.0,13,32,1390.0,1580.0,20
students003,98.0,14,33,1400.0,1590.0,20
students003,98.0,15,34,1410.0,1600.0,20
students003,98.0,16,35,1420.0,1610.0,20
students003,98.0,17,36,1430.0,1620.0,20
students003,98.0,18,37,1440.0,1630.0,20
students003,98.0,19,38,1450.0,1640.0,20
students003,98.0,20,39,1460.0,1650.0,20
students003,98.0,21,40,1470.0,1660.0,20
students003,98.0,22,41,1480.0,1670.0,20
students003,98.0,23,42,1490.0,1680.0,20
students003,98.0,24,43,1500.0,1690.0,20
students003,98.0,25,44,1510.0,1700.0,20
students003,98.0,26,45,1520.0,1710.0,20
students003,98.0,27,46,1530.0,1720.0,20
students003,98.0,28,47,1540.0,1730.0,20
students003,98.0,29,48,1550.0,1740.0,20
students003,98.0,30,49,1560.0,1750.0,20
students003,98.0,31,50,1570.0,1760.0,20
students003,98.0,32,51,1580.0,1770.0,20
students003,98.0,33,52,1590.0,1780.0,20
students003,98.0,34,53,1600.0,1790.0,20
students003,98.0,35,54,1610.0,1800.0,20
students003,98.0,36,55,1620.0,1810.0,20
students003,98.0,37,56,1630.0,1820.0,20
students003,99.0,0,19,1270.0,1460.0,20
students003,99.0,1,20,1280.0,1470.0,20
students003,99.0,2,21,1290.0,1480.0,20
students003,99.0,3,22,1300.0,1490.0,20
students003,99.0,4,23,1310.0,1500.0,20
students003,99.0,5,24,1320.0,1510.0,20
students003,99.0,6,25,1330.0,1520.0,20
students003,99.0,7,26,1340.0,1530.0,20
students003,99.0,8,27,1350.0,1540.0,20
students003,99.0,9,28,1360.0,1550.0,20
students003,99.0,10,29,1370.0,1560.0,20
students003,99.0,11,30,1380.0,1570.0,20
students003,99.0,12,31,1390.0,1580.0,20
students003,99.0,13,32,1400.0,1590.0,20
students003,99.0,14,33,1410.0,1600.0,20
students003,99.0,15,34,1420.0,1610.0,20
students003,99.0,16,35,1430.0,1620.0,20
students003,99.0,17,36,1440.0,1630.0,20
students003,99.0,18,37,1450.0,1640.0,20
students003,99.0,19,38,1460.0,1650.0,20
students003,99.0,20,39,1470.0,1660.0,20
students003,99.0,21,40,1480.0,1670.0,20
students003,99.0,22,41,1490.0,1680.0,20
students003,99.0,23,42,1500.0,1690.0,20
students003,99.0,24,43,1510.0,1700.0,20
students003,99.0,25,44,1520.0,1710.0,20
students003,99.0,26,45,1530.0,1720.0,20
students003,99.0,27,46,1540.0,1730.0,20
students003,99.0,28,47,1550.0,1740.0,20
students003,99.0,29,48,1560.0,1750.0,20
students003,99.0,30,49,1570.0,1760.0,20
students003,99.0,31,50,1580.0,1770.0,20
students003,99.0,32,51,1590.0,1780.0,20
students003,99.0,33,52,1600.0,1790.0,20
students003,99.0,34,53,1610.0,1800.0,20
students003,99.0,35,54,1620.0,1810.0,20
students003,99.0,36,55,1630.0,1820.0,20
students003,99.0,37,56,1640.0,1830.0,20
students003,99.0,38,57,1650.0,1840.0,20
students003,99.0,39,58,1660.0,1850.0,20
students003,100.0,0,19,1300.0,1490.0,20
students003,100.0,1,20,1310.0,1500.0,20
students003,100.0,2,21,1320.0,1510.0,20
students003,100.0,3,22,1330.0,1520.0,20
students003,100.0,4,23,1340.0,1530.0,20
students003,100.0,5,24,1350.0,1540.0,20
students003,100.0,6,25,1360.0,1550.0,20
students003,100.0,7,26,1370.0,1560.0,20
students003,100.0,8,27,1380.0,1570.0,20
students003,100.0,9,28,1390.0,1580.0,20
students003,100.0,10,29,1400.0,1590.0,20
students003,101.0,0,19,1300.0,1490.0,20
students003,101.0,1,20,1310.0,1500.0,20
students003,101.0,2,21,1320.0,1510.0,20
students003,101.0,3,22,1330.0,1520.0,20
students003,101.0,4,23,1340.0,1530.0,20
students003,101.0,5,24,1350.0,1540.0,20
students003,101.0,6,25,1360.0,1550.0,20
students003,102.0,0,19,1440.0,1630.0,20
students003,102.0,1,20,1450.0,1640.0,20
students003,102.0,2,21,1460.0,1650.0,20
students003,102.0,3,22,1470.0,1660.0,20
students003,102.0,4,23,1480.0,1670.0,20
students003,102.0,5,24,1490.0,1680.0,20
students003,102.0,6,25,1500.0,1690.0,20
students003,102.0,7,26,1510.0,1700.0,20
students003,102.0,8,27,1520.0,1710.0,20
students003,102.0,9,28,1530.0,1720.0,20
students003,102.0,10,29,1540.0,1730.0,20
students003,103.0,0,19,1560.0,1750.0,20
students003,103.0,1,20,1570.0,1760.0,20
students003,103.0,2,21,1580.0,1770.0,20
students003,103.0,3,22,1590.0,1780.0,20
students003,103.0,4,23,1600.0,1790.0,20
students003,103.0,5,24,1610.0,1800.0,20
students003,103.0,6,25,1620.0,1810.0,20
students003,103.0,7,26,1630.0,1820.0,20
students003,103.0,8,27,1640.0,1830.0,20
students003,103.0,9,28,1650.0,1840.0,20
students003,103.0,10,29,1660.0,1850.0,20
students003,103.0,11,30,1670.0,1860.0,20
students003,103.0,12,31,1680.0,1870.0,20
students003,103.0,13,32,1690.0,1880.0,20
students003,103.0,14,33,1700.0,1890.0,20
students003,103.0,15,34,1710.0,1900.0,20
students003,103.0,16,35,1720.0,1910.0,20
students003,103.0,17,36,1730.0,1920.0,20
students003,103.0,18,37,1740.0,1930.0,20
students003,103.0,19,38,1750.0,1940.0,20
students003,103.0,20,39,1760.0,1950.0,20
students003,103.0,21,40,1770.0,1960.0,20
students003,103.0,22,41,1780.0,1970.0,20
students003,103.0,23,42,1790.0,1980.0,20
students003,103.0,24,43,1800.0,1990.0,20
students003,103.0,25,44,1810.0,2000.0,20
students003,103.0,26,45,1820.0,2010.0,20
students003,103.0,27,46,1830.0,2020.0,20
students003,103.0,28,47,1840.0,2030.0,20
students003,103.0,29,48,1850.0,2040.0,20
students003,103.0,30,49,1860.0,2050.0,20
students003,103.0,31,50,1870.0,2060.0,20
students003,103.0,32,51,1880.0,2070.0,20
students003,103.0,33,52,1890.0,2080.0,20
students003,103.0,34,53,1900.0,2090.0,20
students003,103.0,35,54,1910.0,2100.0,20
students003,103.0,36,55,1920.0,2110.0,20
students003,103.0,37,56,1930.0,2120.0,20
students003,103.0,38,57,1940.0,2130.0,20
students003,103.0,39,58,1950.0,2140.0,20
students003,103.0,40,59,1960.0,2150.0,20
students003,103.0,41,60,1970.0,2160.0,20
students003,103.0,42,61,1980.0,2170.0,20
students003,103.0,43,62,1990.0,2180.0,20
students003,103.0,44,63,2000.0,2190.0,20
students003,103.0,45,64,2010.0,2200.0,20
students003,103.0,46,65,2020.0,2210.0,20
students003,103.0,47,66,2030.0,2220.0,20
students003,103.0,48,67,2040.0,2230.0,20
students003,103.0,49,68,2050.0,2240.0,20
students003,103.0,50,69,2060.0,2250.0,20
students003,103.0,51,70,2070.0,2260.0,20
students003,103.0,52,71,2080.0,2270.0,20
students003,103.0,53,72,2090.0,2280.0,20
students003,103.0,54,73,2100.0,2290.0,20
students003,103.0,55,74,2110.0,2300.0,20
students003,103.0,56,75,2120.0,2310.0,20
students003,103.0,57,76,2130.0,2320.0,20
students003,103.0,58,77,2140.0,2330.0,20
students003,103.0,59,78,2150.0,2340.0,20
students003,103.0,60,79,2160.0,2350.0,20
students003,103.0,61,80,2170.0,2360.0,20
students003,103.0,62,81,2180.0,2370.0,20
students003,103.0,63,82,2190.0,2380.0,20
students003,103.0,64,83,2200.0,2390.0,20
students003,103.0,65,84,2210.0,2400.0,20
students003,103.0,66,85,2220.0,2410.0,20
students003,103.0,67,86,2230.0,2420.0,20
students003,103.0,68,87,2240.0,2430.0,20
students003,103.0,69,88,2250.0,2440.0,20
students003,104.0,0,19,1600.0,1790.0,20
students003,104.0,1,20,1610.0,1800.0,20
students003,104.0,2,21,1620.0,1810.0,20
students003,104.0,3,22,1630.0,1820.0,20
students003,104.0,4,23,1640.0,1830.0,20
students003,104.0,5,24,1650.0,1840.0,20
students003,104.0,6,25,1660.0,1850.0,20
students003,104.0,7,26,1670.0,1860.0,20
students003,104.0,8,27,1680.0,1870.0,20
students003,104.0,9,28,1690.0,1880.0,20
students003,104.0,10,29,1700.0,1890.0,20
students003,104.0,11,30,1710.0,1900.0,20
students003,104.0,12,31,1720.0,1910.0,20
students003,104.0,13,32,1730.0,1920.0,20
students003,104.0,14,33,1740.0,1930.0,20
students003,104.0,15,34,1750.0,1940.0,20
students003,104.0,16,35,1760.0,1950.0,20
students003,104.0,17,36,1770.0,1960.0,20
students003,104.0,18,37,1780.0,1970.0,20
students003,104.0,19,38,1790.0,1980.0,20
students003,104.0,20,39,1800.0,1990.0,20
students003,104.0,21,40,1810.0,2000.0,20
students003,104.0,22,41,1820.0,2010.0,20
students003,104.0,23,42,1830.0,2020.0,20
students003,104.0,24,43,1840.0,2030.0,20
students003,104.0,25,44,1850.0,2040.0,20
students003,104.0,26,45,1860.0,2050.0,20
students003,104.0,27,46,1870.0,2060.0,20
students003,104.0,28,47,1880.0,2070.0,20
students003,104.0,29,48,1890.0,2080.0,20
students003,104.0,30,49,1900.0,2090.0,20
students003,104.0,31,50,1910.0,2100.0,20
students003,104.0,32,51,1920.0,2110.0,20
students003,104.0,33,52,1930.0,2120.0,20
students003,104.0,34,53,1940.0,2130.0,20
students003,104.0,35,54,1950.0,2140.0,20
students003,104.0,36,55,1960.0,2150.0,20
students003,105.0,0,19,1750.0,1940.0,20
students003,105.0,1,20,1760.0,1950.0,20
students003,105.0,2,21,1770.0,1960.0,20
students003,105.0,3,22,1780.0,1970.0,20
students003,105.0,4,23,1790.0,1980.0,20
students003,105.0,5,24,1800.0,1990.0,20
students003,106.0,0,19,1760.0,1950.0,20
students003,106.0,1,20,1770.0,1960.0,20
students003,106.0,2,21,1780.0,1970.0,20
students003,106.0,3,22,1790.0,1980.0,20
students003,106.0,4,23,1800.0,1990.0,20
students003,106.0,5,24,1810.0,2000.0,20
students003,106.0,6,25,1820.0,2010.0,20
students003,106.0,7,26,1830.0,2020.0,20
students003,106.0,8,27,1840.0,2030.0,20
students003,106.0,9,28,1850.0,2040.0,20
students003,106.0,10,29,1860.0,2050.0,20
students003,106.0,11,30,1870.0,2060.0,20
students003,106.0,12,31,1880.0,2070.0,20
students003,106.0,13,32,1890.0,2080.0,20
students003,106.0,14,33,1900.0,2090.0,20
students003,106.0,15,34,1910.0,2100.0,20
students003,106.0,16,35,1920.0,2110.0,20
students003,106.0,17,36,1930.0,2120.0,20
students003,106.0,18,37,1940.0,2130.0,20
students003,106.0,19,38,1950.0,2140.0,20
students003,106.0,20,39,1960.0,2150.0,20
students003,106.0,21,40,1970.0,2160.0,20
students003,106.0,22,41,1980.0,2170.0,20
students003,106.0,23,42,1990.0,2180.0,20
students003,106.0,24,43,2000.0,2190.0,20
students003,106.0,25,44,2010.0,2200.0,20
students003,107.0,0,19,1760.0,1950.0,20
students003,107.0,1,20,1770.0,1960.0,20
students003,107.0,2,21,1780.0,1970.0,20
students003,107.0,3,22,1790.0,1980.0,20
students003,107.0,4,23,1800.0,1990.0,20
students003,107.0,5,24,1810.0,2000.0,20
students003,107.0,6,25,1820.0,2010.0,20
students003,107.0,7,26,1830.0,2020.0,20
students003,107.0,8,27,1840.0,2030.0,20
students003,107.0,9,28,1850.0,2040.0,20
students003,107.0,10,29,1860.0,2050.0,20
students003,107.0,11,30,1870.0,2060.0,20
students003,107.0,12,31,1880.0,2070.0,20
students003,107.0,13,32,1890.0,2080.0,20
students003,107.0,14,33,1900.0,2090.0,20
students003,107.0,15,34,1910.0,2100.0,20
students003,107.0,16,35,1920.0,2110.0,20
students003,107.0,17,36,1930.0,2120.0,20
students003,107.0,18,37,1940.0,2130.0,20
students003,107.0,19,38,1950.0,2140.0,20
students003,107.0,20,39,1960.0,2150.0,20
students003,107.0,21,40,1970.0,2160.0,20
students003,107.0,22,41,1980.0,2170.0,20
students003,107.0,23,42,1990.0,2180.0,20
students003,107.0,24,43,2000.0,2190.0,20
students003,107.0,25,44,2010.0,2200.0,20
students003,108.0,0,19,1780.0,1970.0,20
students003,108.0,1,20,1790.0,1980.0,20
students003,108.0,2,21,1800.0,1990.0,20
students003,108.0,3,22,1810.0,2000.0,20
students003,108.0,4,23,1820.0,2010.0,20
students003,108.0,5,24,1830.0,2020.0,20
students003,108.0,6,25,1840.0,2030.0,20
students003,108.0,7,26,1850.0,2040.0,20
students003,108.0,8,27,1860.0,2050.0,20
students003,108.0,9,28,1870.0,2060.0,20
students003,108.0,10,29,1880.0,2070.0,20
students003,108.0,11,30,1890.0,2080.0,20
students003,108.0,12,31,1900.0,2090.0,20
students003,108.0,13,32,1910.0,2100.0,20
students003,108.0,14,33,1920.0,2110.0,20
students003,108.0,15,34,1930.0,2120.0,20
students003,108.0,16,35,1940.0,2130.0,20
students003,108.0,17,36,1950.0,2140.0,20
students003,108.0,18,37,1960.0,2150.0,20
students003,108.0,19,38,1970.0,2160.0,20
students003,108.0,20,39,1980.0,2170.0,20
students003,108.0,21,40,1990.0,2180.0,20
students003,108.0,22,41,2000.0,2190.0,20
students003,108.0,23,42,2010.0,2200.0,20
students003,108.0,24,43,2020.0,2210.0,20
students003,108.0,25,44,2030.0,2220.0,20
students003,108.0,26,45,2040.0,2230.0,20
students003,109.0,0,19,1770.0,1960.0,20
students003,109.0,1,20,1780.0,1970.0,20
students003,109.0,2,21,1790.0,1980.0,20
students003,109.0,3,22,1800.0,1990.0,20
students003,109.0,4,23,1810.0,2000.0,20
students003,109.0,5,24,1820.0,2010.0,20
students003,109.0,6,25,1830.0,2020.0,20
students003,109.0,7,26,1840.0,2030.0,20
students003,109.0,8,27,1850.0,2040.0,20
students003,109.0,9,28,1860.0,2050.0,20
students003,109.0,10,29,1870.0,2060.0,20
students003,109.0,11,30,1880.0,2070.0,20
students003,109.0,12,31,1890.0,2080.0,20
students003,109.0,13,32,1900.0,2090.0,20
students003,109.0,14,33,1910.0,2100.0,20
students003,109.0,15,34,1920.0,2110.0,20
students003,109.0,16,35,1930.0,2120.0,20
students003,109.0,17,36,1940.0,2130.0,20
students003,109.0,18,37,1950.0,2140.0,20
students003,109.0,19,38,1960.0,2150.0,20
students003,109.0,20,39,1970.0,2160.0,20
students003,109.0,21,40,1980.0,2170.0,20
students003,109.0,22,41,1990.0,2180.0,20
students003,109.0,23,42,2000.0,2190.0,20
students003,109.0,24,43,2010.0,2200.0,20
students003,109.0,25,44,2020.0,2210.0,20
students003,109.0,26,45,2030.0,2220.0,20
students003,109.0,27,46,2040.0,2230.0,20
students003,109.0,28,47,2050.0,2240.0,20
students003,110.0,0,19,1850.0,2040.0,20
students003,110.0,1,20,1860.0,2050.0,20
students003,110.0,2,21,1870.0,2060.0,20
students003,110.0,3,22,1880.0,2070.0,20
students003,110.0,4,23,1890.0,2080.0,20
students003,110.0,5,24,1900.0,2090.0,20
students003,110.0,6,25,1910.0,2100.0,20
students003,110.0,7,26,1920.0,2110.0,20
students003,110.0,8,27,1930.0,2120.0,20
students003,110.0,9,28,1940.0,2130.0,20
students003,110.0,10,29,1950.0,2140.0,20
students003,110.0,11,30,1960.0,2150.0,20
students003,110.0,12,31,1970.0,2160.0,20
students003,110.0,13,32,1980.0,2170.0,20
students003,110.0,14,33,1990.0,2180.0,20
students003,110.0,15,34,2000.0,2190.0,20
students003,110.0,16,35,2010.0,2200.0,20
students003,110.0,17,36,2020.0,2210.0,20
students003,110.0,18,37,2030.0,2220.0,20
students003,110.0,19,38,2040.0,2230.0,20
students003,110.0,20,39,2050.0,2240.0,20
students003,110.0,21,40,2060.0,2250.0,20
students003,110.0,22,41,2070.0,2260.0,20
students003,110.0,23,42,2080.0,2270.0,20
students003,110.0,24,43,2090.0,2280.0,20
students003,110.0,25,44,2100.0,2290.0,20
students003,110.0,26,45,2110.0,2300.0,20
students003,110.0,27,46,2120.0,2310.0,20
students003,110.0,28,47,2130.0,2320.0,20
students003,110.0,29,48,2140.0,2330.0,20
students003,110.0,30,49,2150.0,2340.0,20
students003,110.0,31,50,2160.0,2350.0,20
students003,111.0,0,19,1860.0,2050.0,20
students003,111.0,1,20,1870.0,2060.0,20
students003,111.0,2,21,1880.0,2070.0,20
students003,111.0,3,22,1890.0,2080.0,20
students003,111.0,4,23,1900.0,2090.0,20
students003,111.0,5,24,1910.0,2100.0,20
students003,111.0,6,25,1920.0,2110.0,20
students003,111.0,7,26,1930.0,2120.0,20
students003,111.0,8,27,1940.0,2130.0,20
students003,111.0,9,28,1950.0,2140.0,20
students003,111.0,10,29,1960.0,2150.0,20
students003,111.0,11,30,1970.0,2160.0,20
students003,111.0,12,31,1980.0,2170.0,20
students003,111.0,13,32,1990.0,2180.0,20
students003,111.0,14,33,2000.0,2190.0,20
students003,111.0,15,34,2010.0,2200.0,20
students003,111.0,16,35,2020.0,2210.0,20
students003,111.0,17,36,2030.0,2220.0,20
